workerId,task,index,rt,v,u,binned,shape,vsup,qV,qU,vError,uError,error,correct,condition
4,One,39,690,0.95,0.1,discrete,square,yes,0.4,0.4,0.55,-0.3,0.25,0,vsupdiscretesquare
4,One,60,23149,0.4,0.8,discrete,juxtaposed,no,0.4,0.4,0,0.4,0.4,0,discretejuxtaposed
4,One,59,7091,0.4,0.8,continuous,arc,no,0.1,0.4,0.3,0.4,0.7,0,continuousarc
4,One,64,717,0.8,0.6,continuous,square,no,0.3,0.6,0.5,0,0.5,0,continuoussquare
5,One,2,11489,0.8,0.6,discrete,arc,yes,0.8,0.6,0,0,0,1,vsupdiscretearc
5,One,5,15875,0.7,0.4,continuous,arc,no,0.3,0.6,0.4,-0.2,0.2,0,continuousarc
4,One,63,1507,0.7,0.1,discrete,square,yes,0.95,0.1,-0.25,0,-0.25,0,vsupdiscretesquare
5,One,6,7924,0.8,0.6,discrete,square,no,0.8,0.6,0,0,0,1,discretesquare
5,One,1,14563,0.8,0.4,discrete,square,yes,0.8,0.4,0,0,0,1,vsupdiscretesquare
5,One,10,14302,0.8,0.6,discrete,juxtaposed,no,0.8,0.6,0,0,0,1,discretejuxtaposed
5,One,8,13393,0.95,0.1,continuous,juxtaposed,no,0.95,0.1,0,0,0,1,continuousjuxtaposed
5,One,3,11242,0.1,0.4,discrete,arc,no,0.1,0.4,0,0,0,1,discretearc
5,One,7,13965,0.45,0.1,discrete,juxtaposed,no,0.45,0.1,0,0,0,1,discretejuxtaposed
5,One,12,29465,0.4,0.4,continuous,juxtaposed,no,0.3,0.6,0.1,-0.2,-0.1,0,continuousjuxtaposed
5,One,9,9840,0.2,0.1,continuous,square,no,0.2,0.1,0,0,0,1,continuoussquare
5,One,11,13306,0.8,0.6,continuous,arc,no,0.4,0.8,0.4,-0.2,0.2,0,continuousarc
5,One,15,21141,0.4,0.8,discrete,square,yes,0.4,0.8,0,0,0,1,vsupdiscretesquare
5,One,13,8699,0.45,0.1,discrete,arc,yes,0.45,0.1,0,0,0,1,vsupdiscretearc
5,One,14,14385,0.4,0.4,continuous,juxtaposed,no,0.4,0.4,0,0,0,1,continuousjuxtaposed
5,One,20,9979,0.3,0.6,continuous,square,no,0.3,0.6,0,0,0,1,continuoussquare
5,One,16,13722,0.4,0.4,continuous,arc,no,0.4,0.4,0,0,0,1,continuousarc
5,One,4,22772,0.7,0.4,discrete,arc,yes,0.7,0.1,0,0.3,0.3,0,vsupdiscretearc
5,One,19,10592,0.2,0.1,discrete,arc,no,0.2,0.1,0,0,0,1,discretearc
5,One,22,16838,0.7,0.4,discrete,juxtaposed,no,0.7,0.4,0,0,0,1,discretejuxtaposed
5,One,17,21368,0.8,0.6,discrete,juxtaposed,no,0.8,0.6,0,0,0,1,discretejuxtaposed
5,One,18,8096,0.95,0.1,continuous,square,no,0.95,0.1,0,0,0,1,continuoussquare
5,One,23,13014,0.45,0.1,discrete,juxtaposed,no,0.45,0.1,0,0,0,1,discretejuxtaposed
5,One,25,8980,0.2,0.1,discrete,arc,no,0.2,0.1,0,0,0,1,discretearc
5,One,27,11865,0.7,0.1,continuous,juxtaposed,no,0.7,0.1,0,0,0,1,continuousjuxtaposed
5,One,30,7789,0.1,0.4,discrete,square,yes,0.1,0.4,0,0,0,1,vsupdiscretesquare
5,One,28,23265,0.8,0.6,continuous,square,no,0.8,0.6,0,0,0,1,continuoussquare
5,One,26,11221,0.8,0.4,discrete,juxtaposed,no,0.8,0.4,0,0,0,1,discretejuxtaposed
5,One,24,8637,0.3,0.6,discrete,arc,yes,0.3,0.6,0,0,0,1,vsupdiscretearc
5,One,34,8293,0.1,0.4,discrete,square,no,0.1,0.4,0,0,0,1,discretesquare
5,One,33,13220,0.2,0.1,continuous,square,no,0.2,0.1,0,0,0,1,continuoussquare
5,One,35,9853,0.45,0.1,discrete,arc,yes,0.45,0.1,0,0,0,1,vsupdiscretearc
5,One,32,9100,0.45,0.1,discrete,arc,yes,0.45,0.1,0,0,0,1,vsupdiscretearc
5,One,29,22398,0.3,0.6,discrete,square,yes,0.3,0.6,0,0,0,1,vsupdiscretesquare
5,One,36,7519,0.95,0.1,continuous,arc,no,0.95,0.1,0,0,0,1,continuousarc
5,One,21,11796,0.45,0.1,discrete,arc,no,0.45,0.1,0,0,0,1,discretearc
5,One,39,7030,0.4,0.8,discrete,juxtaposed,no,0.4,0.8,0,0,0,1,discretejuxtaposed
5,One,38,4475,0.2,0.1,discrete,square,no,0.2,0.1,0,0,0,1,discretesquare
5,One,41,17830,0.4,0.8,discrete,square,yes,0.4,0.8,0,0,0,1,vsupdiscretesquare
5,One,37,23653,0.7,0.1,continuous,juxtaposed,no,0.7,0.1,0,0,0,1,continuousjuxtaposed
5,One,45,6505,0.95,0.1,continuous,square,no,0.95,0.1,0,0,0,1,continuoussquare
5,One,44,4861,0.95,0.1,discrete,square,yes,0.95,0.1,0,0,0,1,vsupdiscretesquare
5,One,46,11209,0.4,0.8,continuous,square,no,0.4,0.8,0,0,0,1,continuoussquare
5,One,48,6838,0.95,0.1,continuous,square,no,0.95,0.1,0,0,0,1,continuoussquare
5,One,31,15525,0.3,0.6,discrete,square,no,0.3,0.6,0,0,0,1,discretesquare
5,One,42,25735,0.7,0.4,continuous,juxtaposed,no,0.7,0.4,0,0,0,1,continuousjuxtaposed
5,One,43,12613,0.8,0.6,discrete,juxtaposed,no,0.8,0.6,0,0,0,1,discretejuxtaposed
5,One,47,7210,0.95,0.1,continuous,juxtaposed,no,0.95,0.1,0,0,0,1,continuousjuxtaposed
5,One,53,9428,0.8,0.4,discrete,arc,no,0.8,0.4,0,0,0,1,discretearc
5,One,49,9050,0.3,0.6,discrete,arc,yes,0.3,0.6,0,0,0,1,vsupdiscretearc
5,One,50,6828,0.7,0.1,discrete,arc,no,0.7,0.1,0,0,0,1,discretearc
5,One,51,8647,0.7,0.4,continuous,juxtaposed,no,0.7,0.4,0,0,0,1,continuousjuxtaposed
5,One,52,4419,0.45,0.1,discrete,arc,no,0.45,0.1,0,0,0,1,discretearc
5,One,40,6612,0.8,0.4,discrete,square,no,0.8,0.4,0,0,0,1,discretesquare
5,One,58,13749,0.4,0.8,discrete,square,no,0.4,0.8,0,0,0,1,discretesquare
5,One,56,4397,0.2,0.1,discrete,square,no,0.2,0.1,0,0,0,1,discretesquare
5,One,59,5413,0.45,0.1,discrete,arc,yes,0.45,0.1,0,0,0,1,vsupdiscretearc
5,One,54,8187,0.2,0.1,continuous,arc,no,0.2,0.1,0,0,0,1,continuousarc
5,One,61,5372,0.4,0.4,discrete,arc,no,0.4,0.4,0,0,0,1,discretearc
5,One,63,9555,0.4,0.4,continuous,arc,no,0.3,0.6,0.1,-0.2,-0.1,0,continuousarc
5,One,64,9055,0.3,0.6,continuous,arc,no,0.4,0.8,-0.1,-0.2,-0.3,0,continuousarc
5,One,55,6055,0.1,0.4,continuous,arc,no,0.1,0.4,0,0,0,1,continuousarc
5,One,62,8517,0.7,0.1,discrete,square,yes,0.7,0.1,0,0,0,1,vsupdiscretesquare
6,One,3,6951,0.4,0.8,continuous,juxtaposed,no,0.4,0.8,0,0,0,1,continuousjuxtaposed
5,One,57,7405,0.3,0.6,discrete,square,no,0.3,0.6,0,0,0,1,discretesquare
6,One,6,208,0.95,0.1,continuous,juxtaposed,no,0.7,0.1,0.25,0,0.25,0,continuousjuxtaposed
6,One,2,20504,0.4,0.8,continuous,arc,no,0.4,0.8,0,0,0,1,continuousarc
5,One,60,6869,0.4,0.4,discrete,square,yes,0.4,0.4,0,0,0,1,vsupdiscretesquare
6,One,1,20256,0.8,0.4,continuous,juxtaposed,no,0.8,0.4,0,0,0,1,continuousjuxtaposed
6,One,5,9261,0.95,0.1,discrete,square,yes,0.95,0.1,0,0,0,1,vsupdiscretesquare
6,One,11,10683,0.7,0.4,discrete,arc,no,0.7,0.4,0,0,0,1,discretearc
6,One,12,8856,0.1,0.4,continuous,juxtaposed,no,0.4,0.8,-0.3,-0.4,-0.7,0,continuousjuxtaposed
6,One,9,11444,0.7,0.1,continuous,square,no,0.7,0.1,0,0,0,1,continuoussquare
6,One,10,15846,0.8,0.6,continuous,juxtaposed,no,0.8,0.4,0,0.2,0.2,0,continuousjuxtaposed
6,One,13,6260,0.7,0.4,discrete,juxtaposed,no,0.8,0.4,-0.1,0,-0.1,0,discretejuxtaposed
6,One,15,7564,0.1,0.4,discrete,arc,yes,0.1,0.4,0,0,0,1,vsupdiscretearc
6,One,16,4835,0.7,0.1,continuous,arc,no,0.7,0.1,0,0,0,1,continuousarc
6,One,21,4132,0.7,0.4,discrete,juxtaposed,no,0.8,0.4,-0.1,0,-0.1,0,discretejuxtaposed
6,One,8,4201,0.95,0.1,continuous,square,no,0.95,0.1,0,0,0,1,continuoussquare
6,One,23,5840,0.45,0.1,discrete,arc,no,0.45,0.1,0,0,0,1,discretearc
6,One,7,8130,0.4,0.4,continuous,square,no,0.3,0.6,0.1,-0.2,-0.1,0,continuoussquare
6,One,18,5647,0.4,0.8,continuous,arc,no,0.4,0.8,0,0,0,1,continuousarc
6,One,17,4301,0.3,0.6,discrete,juxtaposed,no,0.8,0.6,-0.5,0,-0.5,0,discretejuxtaposed
6,One,22,13004,0.4,0.4,discrete,arc,yes,0.4,0.8,0,-0.4,-0.4,0,vsupdiscretearc
6,One,24,4069,0.1,0.4,discrete,square,no,0.1,0.4,0,0,0,1,discretesquare
6,One,14,72683,0.2,0.1,discrete,arc,yes,0.2,0.1,0,0,0,1,vsupdiscretearc
6,One,20,5326,0.7,0.1,discrete,square,yes,0.7,0.1,0,0,0,1,vsupdiscretesquare
6,One,25,10828,0.45,0.1,discrete,arc,yes,0.45,0.1,0,0,0,1,vsupdiscretearc
6,One,28,8852,0.1,0.4,discrete,arc,yes,0.2,0.1,-0.1,0.3,0.2,0,vsupdiscretearc
6,One,30,6516,0.2,0.1,discrete,square,no,0.2,0.1,0,0,0,1,discretesquare
6,One,26,3973,0.45,0.1,discrete,square,no,0.45,0.1,0,0,0,1,discretesquare
6,One,31,7560,0.4,0.4,continuous,arc,no,0.4,0.4,0,0,0,1,continuousarc
6,One,4,8875,0.3,0.6,discrete,square,yes,0.3,0.6,0,0,0,1,vsupdiscretesquare
6,One,29,6258,0.7,0.1,discrete,juxtaposed,no,0.7,0.1,0,0,0,1,discretejuxtaposed
6,One,19,5720,0.1,0.4,continuous,arc,no,0.1,0.4,0,0,0,1,continuousarc
6,One,33,4956,0.1,0.4,discrete,arc,yes,0.1,0.4,0,0,0,1,vsupdiscretearc
6,One,27,9221,0.1,0.4,discrete,juxtaposed,no,0.1,0.4,0,0,0,1,discretejuxtaposed
6,One,35,14685,0.45,0.1,discrete,juxtaposed,no,0.45,0.1,0,0,0,1,discretejuxtaposed
6,One,34,11309,0.3,0.6,discrete,juxtaposed,no,0.3,0.6,0,0,0,1,discretejuxtaposed
6,One,39,7676,0.4,0.4,discrete,square,no,0.4,0.4,0,0,0,1,discretesquare
6,One,37,6373,0.4,0.8,discrete,square,no,0.4,0.8,0,0,0,1,discretesquare
6,One,32,6739,0.3,0.6,discrete,square,no,0.3,0.6,0,0,0,1,discretesquare
6,One,38,8284,0.7,0.1,discrete,square,yes,0.7,0.1,0,0,0,1,vsupdiscretesquare
6,One,43,11733,0.4,0.4,continuous,juxtaposed,no,0.4,0.4,0,0,0,1,continuousjuxtaposed
6,One,41,4663,0.7,0.4,continuous,square,no,0.7,0.1,0,0.3,0.3,0,continuoussquare
6,One,42,3381,0.95,0.1,discrete,square,no,0.95,0.1,0,0,0,1,discretesquare
6,One,44,4915,0.8,0.4,discrete,arc,no,0.8,0.4,0,0,0,1,discretearc
6,One,36,5996,0.7,0.1,discrete,square,yes,0.7,0.1,0,0,0,1,vsupdiscretesquare
6,One,47,7059,0.3,0.6,discrete,square,yes,0.3,0.6,0,0,0,1,vsupdiscretesquare
6,One,46,5764,0.1,0.4,discrete,arc,no,0.1,0.4,0,0,0,1,discretearc
6,One,50,5267,0.7,0.1,continuous,arc,no,0.7,0.1,0,0,0,1,continuousarc
6,One,52,4272,0.1,0.4,continuous,square,no,0.2,0.1,-0.1,0.3,0.2,0,continuoussquare
6,One,40,10428,0.3,0.6,discrete,arc,yes,0.3,0.6,0,0,0,1,vsupdiscretearc
6,One,48,4909,0.7,0.4,discrete,square,no,0.7,0.4,0,0,0,1,discretesquare
6,One,51,5862,0.8,0.6,discrete,square,yes,0.8,0.6,0,0,0,1,vsupdiscretesquare
6,One,54,7197,0.1,0.4,discrete,arc,no,0.3,0.6,-0.2,-0.2,-0.4,0,discretearc
6,One,49,5076,0.7,0.1,discrete,arc,no,0.7,0.1,0,0,0,1,discretearc
6,One,45,11765,0.3,0.6,discrete,arc,no,0.3,0.6,0,0,0,1,discretearc
6,One,55,8668,0.4,0.4,discrete,square,yes,0.4,0.4,0,0,0,1,vsupdiscretesquare
6,One,58,7341,0.45,0.1,discrete,juxtaposed,no,0.4,0.4,0.05,-0.3,-0.25,0,discretejuxtaposed
6,One,57,3641,0.95,0.1,continuous,square,no,0.95,0.1,0,0,0,1,continuoussquare
6,One,61,4917,0.1,0.4,continuous,arc,no,0.1,0.4,0,0,0,1,continuousarc
6,One,56,8198,0.1,0.4,continuous,juxtaposed,no,0.1,0.4,0,0,0,1,continuousjuxtaposed
6,One,62,7507,0.7,0.4,discrete,arc,no,0.7,0.4,0,0,0,1,discretearc
6,One,64,4725,0.95,0.1,continuous,square,no,0.8,0.4,0.15,-0.3,-0.15,0,continuoussquare
6,One,53,16742,0.7,0.4,continuous,juxtaposed,no,0.4,0.8,0.3,-0.4,-0.1,0,continuousjuxtaposed
6,One,63,5199,0.7,0.4,continuous,square,no,0.8,0.4,-0.1,0,-0.1,0,continuoussquare
7,One,4,7161,0.2,0.1,discrete,arc,no,0.2,0.1,0,0,0,1,discretearc
6,One,60,7669,0.7,0.1,continuous,arc,no,0.7,0.1,0,0,0,1,continuousarc
7,One,3,24592,0.7,0.1,continuous,juxtaposed,no,0.7,0.1,0,0,0,1,continuousjuxtaposed
6,One,59,4829,0.1,0.4,discrete,arc,yes,0.1,0.4,0,0,0,1,vsupdiscretearc
7,One,7,9607,0.95,0.1,continuous,square,no,0.8,0.4,0.15,-0.3,-0.15,0,continuoussquare
7,One,6,8651,0.1,0.4,discrete,square,yes,0.1,0.4,0,0,0,1,vsupdiscretesquare
7,One,9,26767,0.8,0.6,discrete,square,no,0.8,0.6,0,0,0,1,discretesquare
7,One,10,95855,0.3,0.6,discrete,arc,no,0.3,0.6,0,0,0,1,discretearc
7,One,1,20054,0.4,0.4,continuous,square,no,0.1,0.4,0.3,0,0.3,0,continuoussquare
7,One,5,14064,0.4,0.8,discrete,square,no,0.4,0.8,0,0,0,1,discretesquare
7,One,2,8708,0.7,0.1,continuous,arc,no,0.7,0.1,0,0,0,1,continuousarc
7,One,12,9727,0.95,0.1,continuous,arc,no,0.95,0.1,0,0,0,1,continuousarc
7,One,15,9301,0.4,0.4,discrete,juxtaposed,no,0.4,0.4,0,0,0,1,discretejuxtaposed
7,One,16,7363,0.4,0.4,continuous,arc,no,0.45,0.1,-0.05,0.3,0.25,0,continuousarc
7,One,13,9427,0.4,0.8,discrete,juxtaposed,no,0.3,0.6,0.1,0.2,0.3,0,discretejuxtaposed
7,One,14,11338,0.8,0.4,discrete,square,yes,0.8,0.4,0,0,0,1,vsupdiscretesquare
7,One,11,843656,0.8,0.6,discrete,juxtaposed,no,0.8,0.4,0,0.2,0.2,0,discretejuxtaposed
7,One,8,7262,0.7,0.1,continuous,square,no,0.7,0.1,0,0,0,1,continuoussquare
7,One,18,15769,0.4,0.4,discrete,juxtaposed,no,0.2,0.1,0.2,0.3,0.5,0,discretejuxtaposed
7,One,19,26335,0.8,0.6,continuous,juxtaposed,no,0.8,0.6,0,0,0,1,continuousjuxtaposed
7,One,17,14173,0.45,0.1,discrete,square,no,0.45,0.1,0,0,0,1,discretesquare
7,One,21,78255,0.4,0.8,discrete,square,yes,0.4,0.8,0,0,0,1,vsupdiscretesquare
7,One,23,13052,0.45,0.1,continuous,arc,no,0.4,0.4,0.05,-0.3,-0.25,0,continuousarc
7,One,20,6443,0.8,0.4,discrete,arc,no,0.8,0.4,0,0,0,1,discretearc
7,One,24,154538,0.45,0.1,continuous,square,no,0.45,0.1,0,0,0,1,continuoussquare
7,One,22,8504,0.2,0.1,discrete,square,no,0.2,0.1,0,0,0,1,discretesquare
7,One,29,13368,0.45,0.1,discrete,juxtaposed,no,0.4,0.8,0.05,-0.7,-0.65,0,discretejuxtaposed
7,One,28,12953,0.4,0.4,continuous,square,no,0.45,0.1,-0.05,0.3,0.25,0,continuoussquare
7,One,25,9303,0.7,0.1,discrete,arc,no,0.7,0.1,0,0,0,1,discretearc
7,One,32,9926,0.8,0.6,continuous,juxtaposed,no,0.8,0.4,0,0.2,0.2,0,continuousjuxtaposed
7,One,33,7660,0.3,0.6,discrete,arc,yes,0.1,0.4,0.2,0.2,0.4,0,vsupdiscretearc
7,One,31,5809,0.7,0.1,continuous,square,no,0.7,0.1,0,0,0,1,continuoussquare
7,One,26,6804,0.4,0.4,discrete,juxtaposed,no,0.45,0.1,-0.05,0.3,0.25,0,discretejuxtaposed
7,One,35,6633,0.1,0.4,discrete,arc,yes,0.1,0.4,0,0,0,1,vsupdiscretearc
7,One,30,6033,0.7,0.1,continuous,arc,no,0.7,0.1,0,0,0,1,continuousarc
7,One,37,5981,0.4,0.4,discrete,arc,no,0.3,0.6,0.1,-0.2,-0.1,0,discretearc
7,One,39,7160,0.8,0.4,discrete,square,yes,0.8,0.6,0,-0.2,-0.2,0,vsupdiscretesquare
7,One,41,292342,0.3,0.6,discrete,square,yes,0.3,0.6,0,0,0,1,vsupdiscretesquare
7,One,36,8053,0.2,0.1,continuous,square,no,0.2,0.1,0,0,0,1,continuoussquare
7,One,38,14265,0.8,0.4,continuous,arc,no,0.7,0.4,0.1,0,0.1,0,continuousarc
7,One,42,7878,0.7,0.4,continuous,juxtaposed,no,0.8,0.4,-0.1,0,-0.1,0,continuousjuxtaposed
7,One,44,4984,0.95,0.1,discrete,square,yes,0.95,0.1,0,0,0,1,vsupdiscretesquare
7,One,45,6200,0.4,0.4,discrete,square,no,0.45,0.1,-0.05,0.3,0.25,0,discretesquare
7,One,34,5969,0.95,0.1,continuous,square,no,0.8,0.4,0.15,-0.3,-0.15,0,continuoussquare
7,One,47,6811,0.8,0.4,continuous,juxtaposed,no,0.8,0.6,0,-0.2,-0.2,0,continuousjuxtaposed
7,One,40,5208,0.7,0.1,discrete,square,yes,0.7,0.1,0,0,0,1,vsupdiscretesquare
7,One,43,6212,0.7,0.4,discrete,square,no,0.7,0.4,0,0,0,1,discretesquare
7,One,49,6284,0.8,0.4,discrete,arc,no,0.8,0.4,0,0,0,1,discretearc
7,One,50,6990,0.1,0.4,continuous,arc,no,0.2,0.1,-0.1,0.3,0.2,0,continuousarc
7,One,27,7855,0.3,0.6,discrete,arc,yes,0.3,0.6,0,0,0,1,vsupdiscretearc
7,One,54,11657,0.3,0.6,discrete,square,no,0.4,0.8,-0.1,-0.2,-0.3,0,discretesquare
7,One,48,9354,0.2,0.1,continuous,juxtaposed,no,0.1,0.4,0.1,-0.3,-0.2,0,continuousjuxtaposed
7,One,55,13238,0.8,0.4,discrete,arc,no,0.8,0.4,0,0,0,1,discretearc
7,One,52,13153,0.4,0.4,continuous,arc,no,0.3,0.6,0.1,-0.2,-0.1,0,continuousarc
7,One,53,7102,0.4,0.4,continuous,juxtaposed,no,0.4,0.4,0,0,0,1,continuousjuxtaposed
7,One,58,18063,0.1,0.4,discrete,arc,no,0.1,0.4,0,0,0,1,discretearc
7,One,56,14469,0.7,0.4,discrete,arc,yes,0.7,0.4,0,0,0,1,vsupdiscretearc
7,One,60,14079,0.1,0.4,discrete,juxtaposed,no,0.2,0.1,-0.1,0.3,0.2,0,discretejuxtaposed
7,One,61,4790,0.8,0.6,discrete,arc,yes,0.8,0.6,0,0,0,1,vsupdiscretearc
7,One,57,6973,0.7,0.1,discrete,arc,yes,0.7,0.1,0,0,0,1,vsupdiscretearc
7,One,51,846272,0.45,0.1,discrete,arc,yes,0.45,0.1,0,0,0,1,vsupdiscretearc
7,One,46,8489,0.2,0.1,continuous,juxtaposed,no,0.2,0.1,0,0,0,1,continuousjuxtaposed
7,One,62,11880,0.4,0.4,discrete,arc,yes,0.4,0.4,0,0,0,1,vsupdiscretearc
8,One,2,51479,0.7,0.1,continuous,square,no,0.7,0.1,0,0,0,1,continuoussquare
8,One,3,39444,0.4,0.4,continuous,juxtaposed,no,0.3,0.6,0.1,-0.2,-0.1,0,continuousjuxtaposed
7,One,63,7366,0.4,0.8,discrete,square,no,0.4,0.8,0,0,0,1,discretesquare
8,One,1,45344,0.7,0.4,discrete,arc,yes,0.7,0.4,0,0,0,1,vsupdiscretearc
8,One,7,13620,0.1,0.4,continuous,square,no,0.1,0.4,0,0,0,1,continuoussquare
8,One,5,24051,0.3,0.6,discrete,arc,no,0.4,0.8,-0.1,-0.2,-0.3,0,discretearc
7,One,59,8963,0.2,0.1,discrete,juxtaposed,no,0.1,0.4,0.1,-0.3,-0.2,0,discretejuxtaposed
7,One,64,18644,0.7,0.4,discrete,square,yes,0.4,0.4,0.3,0,0.3,0,vsupdiscretesquare
8,One,4,62221,0.4,0.8,continuous,arc,no,0.3,0.6,0.1,0.2,0.3,0,continuousarc
8,One,6,69308,0.8,0.6,continuous,juxtaposed,no,0.7,0.1,0.1,0.5,0.6,0,continuousjuxtaposed
8,One,11,20769,0.3,0.6,discrete,square,no,0.4,0.8,-0.1,-0.2,-0.3,0,discretesquare
8,One,10,9482,0.7,0.1,discrete,square,yes,0.7,0.1,0,0,0,1,vsupdiscretesquare
8,One,12,217419,0.4,0.4,discrete,square,yes,0.4,0.4,0,0,0,1,vsupdiscretesquare
8,One,9,15824,0.4,0.4,discrete,arc,no,0.3,0.6,0.1,-0.2,-0.1,0,discretearc
8,One,16,19699,0.2,0.1,continuous,arc,no,0.1,0.4,0.1,-0.3,-0.2,0,continuousarc
8,One,13,21221,0.8,0.6,continuous,arc,no,0.4,0.8,0.4,-0.2,0.2,0,continuousarc
8,One,8,14942,0.8,0.4,discrete,square,yes,0.8,0.4,0,0,0,1,vsupdiscretesquare
8,One,17,25143,0.1,0.4,discrete,arc,yes,0.1,0.4,0,0,0,1,vsupdiscretearc
8,One,19,10742,0.95,0.1,discrete,arc,yes,0.95,0.1,0,0,0,1,vsupdiscretearc
8,One,21,12962,0.7,0.4,discrete,arc,no,0.7,0.4,0,0,0,1,discretearc
8,One,22,25308,0.8,0.6,continuous,square,no,0.8,0.6,0,0,0,1,continuoussquare
8,One,14,70718,0.4,0.4,continuous,juxtaposed,no,0.3,0.6,0.1,-0.2,-0.1,0,continuousjuxtaposed
8,One,15,30990,0.4,0.8,discrete,juxtaposed,no,0.4,0.4,0,0.4,0.4,0,discretejuxtaposed
8,One,20,23686,0.3,0.6,discrete,juxtaposed,no,0.3,0.6,0,0,0,1,discretejuxtaposed
8,One,24,21973,0.2,0.1,continuous,arc,no,0.2,0.1,0,0,0,1,continuousarc
8,One,26,24812,0.4,0.4,discrete,arc,yes,0.4,0.4,0,0,0,1,vsupdiscretearc
8,One,25,17610,0.8,0.6,discrete,square,no,0.8,0.6,0,0,0,1,discretesquare
8,One,23,26005,0.7,0.1,continuous,arc,no,0.7,0.1,0,0,0,1,continuousarc
8,One,27,51215,0.7,0.1,continuous,juxtaposed,no,0.7,0.1,0,0,0,1,continuousjuxtaposed
8,One,32,11871,0.4,0.4,discrete,square,no,0.4,0.4,0,0,0,1,discretesquare
8,One,30,8025,0.1,0.4,discrete,arc,no,0.1,0.4,0,0,0,1,discretearc
8,One,33,7600,0.1,0.4,discrete,arc,no,0.1,0.4,0,0,0,1,discretearc
8,One,31,104516,0.7,0.4,discrete,arc,yes,0.7,0.4,0,0,0,1,vsupdiscretearc
8,One,28,13129,0.3,0.6,discrete,square,yes,0.3,0.6,0,0,0,1,vsupdiscretesquare
8,One,34,8969,0.45,0.1,discrete,arc,no,0.45,0.1,0,0,0,1,discretearc
8,One,29,16777,0.7,0.1,continuous,juxtaposed,no,0.7,0.1,0,0,0,1,continuousjuxtaposed
8,One,36,25572,0.8,0.4,continuous,juxtaposed,no,0.7,0.4,0.1,0,0.1,0,continuousjuxtaposed
8,One,37,12622,0.1,0.4,continuous,square,no,0.1,0.4,0,0,0,1,continuoussquare
8,One,39,16258,0.1,0.4,continuous,square,no,0.1,0.4,0,0,0,1,continuoussquare
8,One,35,7259,0.8,0.6,discrete,arc,no,0.8,0.6,0,0,0,1,discretearc
8,One,38,11534,0.1,0.4,discrete,arc,no,0.1,0.4,0,0,0,1,discretearc
8,One,18,22462,0.2,0.1,discrete,arc,yes,0.2,0.1,0,0,0,1,vsupdiscretearc
8,One,40,21915,0.4,0.4,discrete,juxtaposed,no,0.4,0.4,0,0,0,1,discretejuxtaposed
8,One,42,12352,0.7,0.4,discrete,juxtaposed,no,0.7,0.4,0,0,0,1,discretejuxtaposed
8,One,43,13142,0.3,0.6,discrete,square,yes,0.3,0.6,0,0,0,1,vsupdiscretesquare
8,One,45,30960,0.4,0.4,continuous,juxtaposed,no,0.4,0.4,0,0,0,1,continuousjuxtaposed
8,One,48,19245,0.4,0.8,continuous,square,no,0.4,0.8,0,0,0,1,continuoussquare
8,One,44,80850,0.8,0.4,continuous,juxtaposed,no,0.8,0.6,0,-0.2,-0.2,0,continuousjuxtaposed
8,One,46,17011,0.4,0.4,discrete,arc,yes,0.4,0.4,0,0,0,1,vsupdiscretearc
8,One,47,8144,0.2,0.1,discrete,square,no,0.2,0.1,0,0,0,1,discretesquare
8,One,41,17480,0.8,0.6,discrete,square,no,0.8,0.6,0,0,0,1,discretesquare
8,One,51,15789,0.7,0.1,discrete,juxtaposed,no,0.95,0.1,-0.25,0,-0.25,0,discretejuxtaposed
8,One,49,14978,0.4,0.8,continuous,square,no,0.4,0.8,0,0,0,1,continuoussquare
8,One,55,14020,0.7,0.4,discrete,juxtaposed,no,0.7,0.4,0,0,0,1,discretejuxtaposed
8,One,50,17186,0.1,0.4,continuous,arc,no,0.1,0.4,0,0,0,1,continuousarc
8,One,56,14425,0.4,0.4,discrete,juxtaposed,no,0.3,0.6,0.1,-0.2,-0.1,0,discretejuxtaposed
8,One,54,11088,0.1,0.4,continuous,square,no,0.1,0.4,0,0,0,1,continuoussquare
8,One,59,33357,0.8,0.4,continuous,arc,no,0.7,0.4,0.1,0,0.1,0,continuousarc
8,One,57,20740,0.1,0.4,discrete,juxtaposed,no,0.1,0.4,0,0,0,1,discretejuxtaposed
8,One,58,8507,0.2,0.1,discrete,arc,yes,0.2,0.1,0,0,0,1,vsupdiscretearc
8,One,60,7806,0.8,0.4,discrete,square,yes,0.8,0.4,0,0,0,1,vsupdiscretesquare
8,One,53,8055,0.7,0.1,discrete,square,no,0.7,0.1,0,0,0,1,discretesquare
8,One,61,7748,0.8,0.4,discrete,square,no,0.8,0.4,0,0,0,1,discretesquare
9,One,2,7523,0.45,0.1,discrete,arc,yes,0.45,0.1,0,0,0,1,vsupdiscretearc
8,One,63,22351,0.2,0.1,discrete,square,yes,0.2,0.1,0,0,0,1,vsupdiscretesquare
9,One,1,25709,0.3,0.6,discrete,arc,yes,0.3,0.6,0,0,0,1,vsupdiscretearc
8,One,52,9805,0.1,0.4,continuous,arc,no,0.1,0.4,0,0,0,1,continuousarc
9,One,5,13553,0.8,0.4,discrete,square,yes,0.1,0.4,0.7,0,0.7,0,vsupdiscretesquare
9,One,7,73609,0.95,0.1,discrete,arc,yes,0.95,0.1,0,0,0,1,vsupdiscretearc
8,One,62,12535,0.8,0.4,discrete,square,no,0.8,0.4,0,0,0,1,discretesquare
